cod_familiar;faixa_renda;loteamento;qtd_pessoas;renda_total_declarada;renda_per_capita
6631961912;3 a 5 SM;JARDIM AUXILIADORA;3.0;6462;2154.0
5209440206;3 a 5 SM;JARDIM AMANDA;3.0;6456;2152.0
6540123698;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;6447;2149.0
7379514270;3 a 5 SM;NUCLEO SANTA IZABEL;3.0;6447;2149.0
8123544197;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;6441;2147.0
8774476599;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;6438;2146.0
7833224960;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;6426;2142.0
7659036289;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;6408;2136.0
6014260293;3 a 5 SM;RECANTO DO SOL;3.0;6405;2135.0
20009147217;3 a 5 SM;SANTA EMILIA;3.0;6402;2134.0
20119508214;3 a 5 SM;JARDIM NOVA EUROPA;3.0;6393;2131.0
8605553219;3 a 5 SM;JARDIM NOVA AMERICA;3.0;6390;2130.0
7730147130;3 a 5 SM;VILA REAL CONTINUACAO;3.0;6381;2127.0
6743665223;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;6378;2126.0
6023169287;3 a 5 SM;JARDIM SAO BENTO;3.0;6375;2125.0
6565331707;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;6363;2121.0
7921619711;3 a 5 SM;JARDIM SUMAREZINHO;3.0;6358;2119.33
7719595408;3 a 5 SM;JARDIM NOVA AMERICA;3.0;6345;2115.0
7768822013;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;6345;2115.0
7544847500;3 a 5 SM;PARQUE TERRAS DE SANTA MARIA;3.0;6342;2114.0
6058189080;3 a 5 SM;JARDIM NOVO ANGULO;3.0;6336;2112.0
6985840078;3 a 5 SM;JARDIM CONCEICAO;3.0;6333;2111.0
8425879507;3 a 5 SM;JARDIM NOVA EUROPA;3.0;6324;2108.0
7924763791;3 a 5 SM;NOVO ANGULO;3.0;6318;2106.0
8523671129;3 a 5 SM;JARDIM AMANDA;3.0;6306;2102.0
7198101674;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;6300;2100.0
4046291052;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;6282;2094.0
8132552954;3 a 5 SM;JARDIM MALTA;3.0;6279;2093.0
7812101789;3 a 5 SM;NOVA HORTOLANDIA;3.0;6276;2092.0
8011049631;3 a 5 SM;CONDOMINO JARDIM DE MONACO;3.0;6273;2091.0
8126821060;3 a 5 SM;JARDIM AMANDA;3.0;6267;2089.0
5848815925;3 a 5 SM;REMANSO CAMPINEIRO;3.0;6243;2081.0
8282611212;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;6225;2075.0
8135087381;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;6213;2071.0
8209893394;3 a 5 SM;JARDIM NOVA EUROPA;3.0;6207;2069.0
8727864200;3 a 5 SM;VILA IPE;3.0;6207;2069.0
7889173660;3 a 5 SM;JARDIM AMANDA;3.0;6198;2066.0
8030075235;3 a 5 SM;JARDIM AMANDA;3.0;6190;2063.33
7374587040;3 a 5 SM;JARDIM SUMAREZINHO;3.0;6183;2061.0
6977046023;3 a 5 SM;JARDIM DO BOSQUE;3.0;6177;2059.0
20083668470;3 a 5 SM;PARQUE BELLAVILLE;3.0;6177;2059.0
5719502645;3 a 5 SM;JARDIM SANTA CLARA DO LAGO II;3.0;6174;2058.0
7228982665;3 a 5 SM;VILA GUEDES;3.0;6171;2057.0
8430985891;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;3.0;6171;2057.0
6940505806;3 a 5 SM;JARDIM AMANDA;3.0;6168;2056.0
7224576506;3 a 5 SM;JARDIM AMANDA;3.0;6164;2054.67
8354714977;3 a 5 SM;REMANSO CAMPINEIRO;3.0;6159;2053.0
6320228415;3 a 5 SM;JARDIM EVEREST;3.0;6147;2049.0
7979785690;3 a 5 SM;PARQUE ORESTE ONGARO;3.0;6144;2048.0
5019441503;3 a 5 SM;JARDIM AMANDA;3.0;6141;2047.0
6645532814;3 a 5 SM;VILA REAL CONTINUACAO;3.0;6141;2047.0
6926149151;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;6138;2046.0
8088778107;3 a 5 SM;JARDIM VILLAGIO GHIRALDELLI;3.0;6132;2044.0
4837953646;3 a 5 SM;JARDIM AMANDA;3.0;6126;2042.0
6306785884;3 a 5 SM;JARDIM AMANDA;3.0;6116;2038.67
7821151017;3 a 5 SM;JARDIM AMANDA;3.0;6114;2038.0
7676590400;3 a 5 SM;JARDIM INTERLAGOS;3.0;6108;2036.0
8614992041;3 a 5 SM;JARDIM SANTA IZABEL;3.0;6105;2035.0
4443187715;3 a 5 SM;JARDIM AMANDA;3.0;6102;2034.0
4524874127;3 a 5 SM;JARDIM NOVO HORIZONTE;3.0;6102;2034.0
3922041345;3 a 5 SM;JARDIM SAO FELIPE;3.0;6087;2029.0
8316861208;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;6084;2028.0
6319666331;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;6081;2027.0
20266975585;3 a 5 SM;JARDIM SANTA ESMERALDA;3.0;6069;2023.0
7097254009;3 a 5 SM;JARDIM SANTA AMELIA;3.0;6063;2021.0
20047698748;3 a 5 SM;JARDIM NOVA AMERICA;3.0;6063;2021.0
670228630;3 a 5 SM;PARQUE ORESTES ONGARO;3.0;6060;2020.0
6269812046;3 a 5 SM;VILA REAL;3.0;6060;2020.0
7998496770;3 a 5 SM;JARDIM AMANDA;3.0;6057;2019.0
7295092730;3 a 5 SM;JARDIM AMANDA;3.0;6048;2016.0
1991098189;3 a 5 SM;JARDIM NOVA AMERICA;3.0;6045;2015.0
8245765198;3 a 5 SM;SANTA EMILIA;3.0;6036;2012.0
20036943401;3 a 5 SM;JARDIM AMANDA II;3.0;6036;2012.0
6787609850;3 a 5 SM;JARDIM AMANDA;3.0;6024;2008.0
5034847175;3 a 5 SM;JARDIM ADELAIDE;3.0;6012;2004.0
5606687089;3 a 5 SM;JARDIM PRIMAVERA;3.0;6003;2001.0
8715610349;3 a 5 SM;VILA DA CONQUISTA;3.0;6000;2000.0
5274517625;3 a 5 SM;JARDIM AMANDA;3.0;5985;1995.0
8032766561;3 a 5 SM;PARQUE DO HORTO;3.0;5970;1990.0
7535264689;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;5967;1989.0
20200815121;3 a 5 SM;JARDIM SANTA CLARA DO LAGO I;3.0;5940;1980.0
6742298863;3 a 5 SM;VILA SAO PEDRO;3.0;5937;1979.0
6085485611;3 a 5 SM;JARDIM EVEREST;3.0;5925;1975.0
7373311270;3 a 5 SM;JARDIM SUMAREZINHO;3.0;5916;1972.0
4803713189;3 a 5 SM;JARDIM SNATA FE;3.0;5910;1970.0
7035628002;3 a 5 SM;JARDIM PRI;3.0;5910;1970.0
7088574268;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;5910;1970.0
7865564805;3 a 5 SM;JARDIM AMANDA;3.0;5910;1970.0
5910705105;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;5907;1969.0
6649463051;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5904;1968.0
7580082950;3 a 5 SM;JARDIM AUXILIADORA;3.0;5895;1965.0
8505351908;3 a 5 SM;SANTA RITA DE CASSIA;3.0;5895;1965.0
7715166227;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5880;1960.0
5469587100;3 a 5 SM;JARDIM NOVA AMERICA;3.0;5874;1958.0
8556262759;3 a 5 SM;JARDIM CARMEM CRISTINA;3.0;5874;1958.0
2616205254;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5856;1952.0
7052329999;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;5856;1952.0
6994398412;3 a 5 SM;NOVO ANGULO;3.0;5850;1950.0
8610218350;3 a 5 SM;PARQUE DOS PINHEIROS;3.0;5850;1950.0
8070456752;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;3.0;5847;1949.0
8159006004;3 a 5 SM;JARDIM MIRANTE DE SUMARE;3.0;5841;1947.0
7940388673;3 a 5 SM;JARDIM SAO JORGE;3.0;5838;1946.0
2563843049;3 a 5 SM;JARDIM AMANDA;3.0;5835;1945.0
8691909625;3 a 5 SM;JARDIM DO LAGO;3.0;5835;1945.0
7771183867;3 a 5 SM;VILA INEMA;3.0;5832;1944.0
7829003645;3 a 5 SM;JARDIM SAO JORGE;3.0;5832;1944.0
8305398080;3 a 5 SM;JARDIM AMANDA;3.0;5826;1942.0
7890525710;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5823;1941.0
6250844899;3 a 5 SM;JARDIM NOVA AMERICA;3.0;5817;1939.0
8261089622;3 a 5 SM;VILA SAO FRANCISCO;3.0;5811;1937.0
7700732809;3 a 5 SM;RESIDENCIAL ANAUA;3.0;5808;1936.0
20225031124;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;5799;1933.0
20331931877;3 a 5 SM;VILA SAO PEDRO;3.0;5787;1929.0
8039038391;3 a 5 SM;JARDIM ALINE;3.0;5784;1928.0
5066513981;3 a 5 SM;JARDIM AMANDA;3.0;5781;1927.0
3073783490;3 a 5 SM;JARDIM VILLAGIO GHIRALDELLI;3.0;5775;1925.0
8255815678;3 a 5 SM;JARDIM DAS FLORES;3.0;5775;1925.0
20135865581;3 a 5 SM;JARDIM INTERLAGOS;3.0;5760;1920.0
8007352503;3 a 5 SM;NOVA HORTOLANDIA;3.0;5754;1918.0
8601799230;3 a 5 SM;JARDIM AMANDA;3.0;5754;1918.0
2715279434;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;5748;1916.0
5047712729;3 a 5 SM;JARDIM NOVA AMERICA;3.0;5739;1913.0
5494987965;3 a 5 SM;JARDIM NOVA AMERICA;3.0;5739;1913.0
8816532173;3 a 5 SM;PARQUE DOS PINHEIROS;3.0;5733;1911.0
6832670605;3 a 5 SM;RESIDENCIAL RECANTO DO SOL;3.0;5730;1910.0
6248969434;3 a 5 SM;JARDIM AUXILIADORA;3.0;5721;1907.0
7970650910;3 a 5 SM;JARDIM AMANDA;3.0;5721;1907.0
8497945956;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;5718;1906.0
8318420918;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5712;1904.0
8199711701;3 a 5 SM;VILA REAL CONTINUACAO;3.0;5709;1903.0
1568050577;3 a 5 SM;JARDIM ADELAIDE;3.0;5700;1900.0
8112080607;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;5697;1899.0
7795647073;3 a 5 SM;JARDIM CONCEICAO;3.0;5696;1898.67
7320884887;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;5694;1898.0
7365379880;3 a 5 SM;JARDIM BOA VISTA;3.0;5694;1898.0
7082410000;3 a 5 SM;JARDIM NOVA ALVORADA;4.0;7584;1896.0
7248190373;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;5685;1895.0
20007771126;3 a 5 SM;JARDIM BRASIL;3.0;5685;1895.0
7854208514;3 a 5 SM;JARDIM SAO PEDRO;3.0;5682;1894.0
2721756508;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;5678;1892.67
2617668649;3 a 5 SM;PARQUE ORTOLANDIA;4.0;7568;1892.0
7848797104;3 a 5 SM;JARDIM ROSOLEM;4.0;7568;1892.0
8529656130;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5664;1888.0
6983700155;3 a 5 SM;JARDIM SUMAREZINHO;3.0;5661;1887.0
8086542173;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;5661;1887.0
8553318524;3 a 5 SM;JARDIM AMANDA;3.0;5658;1886.0
459051857;3 a 5 SM;JARDIM DA COLINAS;3.0;5652;1884.0
6883757902;3 a 5 SM;JARDIM NOVO ESTRELA;3.0;5652;1884.0
6932931958;3 a 5 SM;JARDIM NOVA AMERICA;3.0;5652;1884.0
7313275609;3 a 5 SM;PARQUE ORESTE ONGARO;4.0;7536;1884.0
4063349780;3 a 5 SM;JARDIM AMANDA;3.0;5649;1883.0
6963873283;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;4.0;7532;1883.0
8011996894;3 a 5 SM;JARDIM SANTA ESMERALDA;4.0;7524;1881.0
8534134448;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;5643;1881.0
8661168503;3 a 5 SM;JARDIM AMANDA II;3.0;5643;1881.0
5247858646;3 a 5 SM;JARDIM AMANDA;3.0;5637;1879.0
6856262299;3 a 5 SM;JARDIM MALTA;4.0;7516;1879.0
654084890;3 a 5 SM;JARDIM SAO JORGE;3.0;5634;1878.0
6121683872;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;5634;1878.0
6985929486;3 a 5 SM;JARDIM NOVA ALVORADA;3.0;5634;1878.0
7464289013;3 a 5 SM;JARDIM SANTA CANDIDA;4.0;7508;1877.0
20281848840;3 a 5 SM;JARDIM NOVO ANGULO;4.0;7504;1876.0
5391146771;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5619;1873.0
7202759705;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;5619;1873.0
5713295192;3 a 5 SM;JARDIM AUXILIADORA;3.0;5613;1871.0
5928169078;3 a 5 SM;JARDIM AMANDA;4.0;7476;1869.0
7628174299;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5604;1868.0
8266005818;3 a 5 SM;JARDIM INTERLAGOS;4.0;7470;1867.5
8158339972;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;7448;1862.0
7884098598;3 a 5 SM;JARDIM RESIDENCIAL BURITI;3.0;5583;1861.0
8031460000;3 a 5 SM;JARDIM CONCEICAO;4.0;7444;1861.0
6590871620;3 a 5 SM;REMANSO CAMPINEIRO;4.0;7440;1860.0
8318740580;3 a 5 SM;JARDIM AMANDA;3.0;5580;1860.0
6196228730;3 a 5 SM;JARDIM AMANDA;4.0;7437;1859.25
1883797039;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5576;1858.67
7227177769;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;5574;1858.0
7328953756;3 a 5 SM;VILA INEMA;3.0;5574;1858.0
7585486138;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;5572;1857.33
6962105762;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;7428;1857.0
6164724201;3 a 5 SM;VILA REAL CONTINUACAO;3.0;5568;1856.0
8403126107;3 a 5 SM;JARDIM NOVA EUROPA;4.0;7420;1855.0
6609287015;3 a 5 SM;JARDIM SAO PEDRO;3.0;5559;1853.0
7602670574;3 a 5 SM;JARDIM SANTANA;4.0;7412;1853.0
8344721555;3 a 5 SM;JARDIM AMANDA;4.0;7412;1853.0
7998753846;3 a 5 SM;JARDIM AMANDA;3.0;5556;1852.0
8346315201;3 a 5 SM;PARQUE TERRRAS DE SANTA MARIA;3.0;5553;1851.0
8476367716;3 a 5 SM;JARDIM AMANDA 1;4.0;7400;1850.0
7982309836;3 a 5 SM;JARDIM AMANDA;4.0;7388;1847.0
20142813869;3 a 5 SM;RESIDENCIAL ANAUA;4.0;7384;1846.0
6977963611;3 a 5 SM;VILA REAL;4.0;7376;1844.0
6380006702;3 a 5 SM;JARDIM AMANDA 2;4.0;7372;1843.0
7887523087;3 a 5 SM;PARQUE DOS PINHEIROS;3.0;5526;1842.0
3660202266;3 a 5 SM;VILA REAL SANTISTA;3.0;5523;1841.0
7088361515;3 a 5 SM;JARDIM INTERLAGOS;4.0;7356;1839.0
7758523765;3 a 5 SM;JARDIM SANTA AMELIA;3.0;5511;1837.0
7778210444;3 a 5 SM;JARDIM DAS PAINEIRAS;3.0;5511;1837.0
8264711707;3 a 5 SM;VILA REAL CONTINUACAO;3.0;5511;1837.0
6354344663;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;5502;1834.0
8777828305;3 a 5 SM;JARDIM AMNADA I;4.0;7332;1833.0
4954361192;3 a 5 SM;JARDIM AMANDA;4.0;7328;1832.0
8066621230;3 a 5 SM;JARDIM MINDA;4.0;7328;1832.0
6596321100;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;7320;1830.0
8409684349;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;4.0;7316;1829.0
4881171275;3 a 5 SM;JARDIM AMANDA;3.0;5478;1826.0
7154318112;3 a 5 SM;PARQUE GABRIEL;4.0;7300;1825.0
7872877333;3 a 5 SM;JARDIM DO BOSQUE;3.0;5475;1825.0
8498425301;3 a 5 SM;JARDIM SAO JORGE;4.0;7296;1824.0
4165052442;3 a 5 SM;PARQUE TERROS DE SANTA MARIA;3.0;5469;1823.0
7168543091;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5469;1823.0
7770857040;3 a 5 SM;JARDIM ADELAIDE;3.0;5469;1823.0
5447985897;3 a 5 SM;RECANTO DO SOL;4.0;7288;1822.0
7616817440;3 a 5 SM;JARDIM ROSOLEM;3.0;5466;1822.0
8449917409;3 a 5 SM;JARDIM AMANDA;3.0;5466;1822.0
20195219970;3 a 5 SM;VILA SAO FRANCISCO;3.0;5463;1821.0
8555645476;3 a 5 SM;JARDIM INTERLAGOS;4.0;7280;1820.0
5769729406;3 a 5 SM;JARDIM SANTA FE;3.0;5448;1816.0
7693037730;3 a 5 SM;JARDIM AMANDA;4.0;7264;1816.0
5787057457;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;5445;1815.0
4583892500;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5442;1814.0
7648193485;3 a 5 SM;SANTA RITA DE CASSIA;4.0;7252;1813.0
2446361765;3 a 5 SM;JARDIM AMANDA;3.0;5430;1810.0
6154012446;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5427;1809.0
20027717909;3 a 5 SM;JARDIM DAS COLINAS;4.0;7236;1809.0
7744877128;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5424;1808.0
8416953007;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;7224;1806.0
8663231040;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;4.0;7224;1806.0
8554558103;3 a 5 SM;JARDIM SANTA CLARA DO LAGO I;3.0;5415;1805.0
3174270324;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5412;1804.0
7839800947;3 a 5 SM;JARDIM MINDA;3.0;5412;1804.0
7184577574;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;3.0;5409;1803.0
7823043890;3 a 5 SM;PARQUE DO HORTO;3.0;5409;1803.0
20226186539;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5409;1803.0
7970052851;3 a 5 SM;JARDIM AMANDA;4.0;7208;1802.0
3503346848;3 a 5 SM;JARDIM ADELAIDE;3.0;5400;1800.0
8644732811;3 a 5 SM;JARDIM AMANDA;3.0;5400;1800.0
8772284005;3 a 5 SM;JARDIM AMANDA II;3.0;5397;1799.0
1492185833;3 a 5 SM;JARDIM AMANDA;4.0;7179;1794.75
1928466630;3 a 5 SM;JARDIM SAO JORGE;3.0;5379;1793.0
7194495104;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;5376;1792.0
8050525007;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;7160;1790.0
7308709523;3 a 5 SM;JARDIM ADELAIDE;4.0;7152;1788.0
8630744308;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;7152;1788.0
5872867093;3 a 5 SM;JARDIM AMANDA;3.0;5361;1787.0
7031937752;3 a 5 SM;PARQUE DOS PINHEIROS;3.0;5358;1786.0
7745285917;3 a 5 SM;JARDIM AMANDA;4.0;7136;1784.0
8335247471;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;5346;1782.0
3212232170;3 a 5 SM;JARDIM AMANDA;3.0;5343;1781.0
5702487010;3 a 5 SM;VILA REAL CONTINUACAO;3.0;5343;1781.0
5571320702;3 a 5 SM;PARQUE ORTOLANDIA;4.0;7120;1780.0
8170781345;3 a 5 SM;JARDIM DAS FIGUEIRAS II;4.0;7116;1779.0
5800459940;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5334;1778.0
6722292266;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;7112;1778.0
3090350238;3 a 5 SM;JARDIM MINDA;3.0;5331;1777.0
6962147414;3 a 5 SM;PARQUE SANTO ANDRE;3.0;5331;1777.0
8454957472;3 a 5 SM;JARDIM RESIDENCIAL VECCON BURITI;3.0;5322;1774.0
6422735456;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;5313;1771.0
5335983388;3 a 5 SM;JARDIM AMANDA;3.0;5307;1769.0
20271447575;3 a 5 SM;PARQUE TERRAS DE SANTA MARIA;3.0;5307;1769.0
8816934808;3 a 5 SM;JARDIM AMANDA 1;3.0;5301;1767.0
8217689644;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;7064;1766.0
3739791934;3 a 5 SM;JARDIM NOVA EUROPA;3.0;5295;1765.0
2596756447;3 a 5 SM;SANTA EMILIA;3.0;5286;1762.0
6431372387;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;4.0;7040;1760.0
8703127907;3 a 5 SM;JARDIM BOA ESPERANCA;4.0;7036;1759.0
8390853620;3 a 5 SM;PARQUE DOS PINHEIROS;4.0;7029;1757.25
5438698651;3 a 5 SM;JARDIM AMANDA;3.0;5271;1757.0
2534783165;3 a 5 SM;JARDIM NOVA AMERICA;3.0;5268;1756.0
8211471370;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;7012;1753.0
4767568633;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;5258;1752.67
8129565404;3 a 5 SM;JARDIM MIRANTE DE SUMARE;3.0;5256;1752.0
5215430292;3 a 5 SM;JARDIM CAMPOS VERDES;4.0;7004;1751.0
5997034232;3 a 5 SM;JARDIM AMANDA;3.0;5253;1751.0
6658646040;3 a 5 SM;JARDIM SANTIAGO;4.0;7004;1751.0
7255338380;3 a 5 SM;PARQUE ORESTES ONGARO;3.0;5253;1751.0
8753152328;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;6988;1747.0
7826696542;3 a 5 SM;RESIDENCIAL FIRENZE;3.0;5240;1746.67
6951201315;3 a 5 SM;VILA REAL CONTINUACAO;4.0;6980;1745.0
7976429000;3 a 5 SM;JARDIM NOVA EUROPA;4.0;6980;1745.0
8583943915;3 a 5 SM;JARDIM SAO JORGE;3.0;5232;1744.0
20292478127;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;5232;1744.0
5807321502;3 a 5 SM;JARDIM NOVO CAMBUI;4.0;6964;1741.0
7893502380;3 a 5 SM;JARDIM SAO CAMILO;3.0;5217;1739.0
8101123105;3 a 5 SM;NOVO ANGULO;3.0;5217;1739.0
8705384974;3 a 5 SM;REMANSO CAMPINEIRO;3.0;5216;1738.67
8464520905;3 a 5 SM;PARQUE SANTO ANDRE;3.0;5214;1738.0
7464409604;3 a 5 SM;JARDIM AMANDA;3.0;5204;1734.67
4174059012;3 a 5 SM;JARDIM AMANDA;3.0;5199;1733.0
5013765188;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;5199;1733.0
6555589000;3 a 5 SM;JARDIM AMANDA;3.0;5199;1733.0
7777699300;3 a 5 SM;JARDIM CARMEM CRISTINA;3.0;5196;1732.0
8041933041;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;6924;1731.0
4860513584;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;5187;1729.0
6912520847;3 a 5 SM;JARDIM SANTANA;4.0;6912;1728.0
7723440782;3 a 5 SM;PARQUE PERON;3.0;5178;1726.0
6255761525;3 a 5 SM;JARDIM SANTA FE;3.0;5175;1725.0
7438678580;3 a 5 SM;JARDIM DAS COLINAS;3.0;5169;1723.0
5746433896;3 a 5 SM;JARDIM AMANDA;3.0;5163;1721.0
7974194898;3 a 5 SM;JARDIM DO BOSQUE;4.0;6884;1721.0
8153557696;3 a 5 SM;JARDIM AMANDA II;4.0;6880;1720.0
8637554539;3 a 5 SM;JARDIM ADELAIDE;3.0;5157;1719.0
20255310285;3 a 5 SM;JARDIM SANTA ESMERALDA;3.0;5157;1719.0
3528303522;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5154;1718.0
5513026236;3 a 5 SM;JARDIM LIRIO;3.0;5154;1718.0
6319264101;3 a 5 SM;REMANSO CAMPINEIRO;4.0;6872;1718.0
8516593576;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;5154;1718.0
7070228430;3 a 5 SM;JARDIM AMANDA;4.0;6864;1716.0
8733449449;3 a 5 SM;CHACARA REYMAR;3.0;5142;1714.0
20293482446;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;4.0;6856;1714.0
2213442177;3 a 5 SM;JARDIM SUMAREZINHO;3.0;5136;1712.0
6060159575;3 a 5 SM;JARDIM BOA ESPERANCA;4.0;6848;1712.0
7925138513;3 a 5 SM;JARDIM SAO BENTO;3.0;5133;1711.0
6251896205;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;5132;1710.67
6352533566;3 a 5 SM;JARDIM SAO JORGE;3.0;5132;1710.67
5306412327;3 a 5 SM;JARDIM BRASIL;3.0;5130;1710.0
7766070731;3 a 5 SM;NOVO ANGULO;3.0;5127;1709.0
7106184098;3 a 5 SM;JARDIM NOSSA AUXILIADORA;4.0;6828;1707.0
8259635089;3 a 5 SM;JARDIM SAO BENTO;3.0;5121;1707.0
5716321305;3 a 5 SM;JARDIM AUXILIADORA;3.0;5120;1706.67
8208404080;3 a 5 SM;JARDIM ADELAIDE;3.0;5118;1706.0
4185255012;3 a 5 SM;JARDIM AMANDA;3.0;5094;1698.0
7034918813;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;4.0;6792;1698.0
8107109007;3 a 5 SM;JARDIM BRASIL;4.0;6780;1695.0
2368327274;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;5082;1694.0
20074881400;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;5082;1694.0
6145950102;3 a 5 SM;REMANSO CAMPINEIRO;3.0;5074;1691.33
5626227563;3 a 5 SM;JARDIM SAO BENTO;3.0;5073;1691.0
8166496429;3 a 5 SM;NOVO ANGULO;4.0;6760;1690.0
6885000647;3 a 5 SM;JARDIM DAS FLORES;3.0;5067;1689.0
7767620875;3 a 5 SM;JARDIM AMANDA;4.0;6756;1689.0
6610438196;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;5064;1688.0
8341935236;3 a 5 SM;REMANSO CAMPINEIRO;4.0;6748;1687.0
5814137339;3 a 5 SM;VILA SAO PEDRO;3.0;5058;1686.0
7006092612;3 a 5 SM;RESIDENCIAL EUROPA;3.0;5058;1686.0
20001779486;3 a 5 SM;PARQUE ORTOLANDIA;4.0;6744;1686.0
7956914086;3 a 5 SM;JARDIM AMANDA;3.0;5043;1681.0
8433204513;3 a 5 SM;JARDIM MONTE SINAI;4.0;6720;1680.0
7062022608;3 a 5 SM;JARDIM SUMAREZINHO;3.0;5034;1678.0
5538343634;3 a 5 SM;JARDIM AMANDA;4.0;6708;1677.0
6938727058;3 a 5 SM;JARDIM AMANDA;3.0;5031;1677.0
4429756279;3 a 5 SM;JARDIM AMANDA;3.0;5028;1676.0
8032756094;3 a 5 SM;JARDIM NOVO CAMBUI;3.0;5025;1675.0
6689204324;3 a 5 SM;CHACARA REYMAR;3.0;5024;1674.67
